Book Name;ISBN;Price (EUR);Original Price;Original Currency;Available
РОЗСТРІЛЯНЕ ВІДРОДЖЕННЯ: Антологія 1917 – 1933: поезія – проза – драма – есей;978-617-7173-21-1;17,00;17,00;EUR;Yes
Дискурс модернізму в українській літературі;978-617-8472-00-9;16,00;16,00;EUR;Yes
Лісова пісня;978-617-8535-04-9;22,00;22,00;EUR;Yes
Місто;978-617-8535-01-8;24,00;24,00;EUR;No
Тигролови. Новаторське оформлення;978-617-8535-06-3;23,00;23,00;EUR;Yes
На мінному полі пам’яті. Щоденники, есеї, оповідання;978-617-8437-02-2;18,50;18,50;EUR;Yes
Кіра. Дорога додому;978-617-8277-67-3;13,00;13,00;EUR;Yes
Закони дурості людської;978-617-8277-69-7;10,00;10,00;EUR;Yes
Всьо чотко. Сергій Кузьмінський і «Брати Гадюкіни»;978-617-8434-28-1;22,00;22,00;EUR;Yes
Автаркія. Самодостатність у сучасному світі;978-617-8437-13-8;11,00;11,00;EUR;Yes
Потяг прибуває за розкладом. Історії людей і залізниці;978-617-8367-01-5;14,00;14,00;EUR;Yes
Бібліотека Судного дня. 50 книжок: без цензури про справжнє;978-617-8367-04-6;12,50;12,50;EUR;Yes
Книга на війні. Бібліотеки й читачі воєнного часу;978-617-8362-50-8;17,00;17,00;EUR;Yes
Будденброки. Занепад однієї родини;978-617-8299-93-4;19,50;19,50;EUR;Yes
«Смерть у Венеції» та інші новели. Том 1;978-617-8206-04-8;16,50;16,50;EUR;Yes
Галактика Гутенберґа. Становлення людини друкованої книги;978-617-8299-69-9;19,00;19,00;EUR;Yes
Державець. Флорентійські хроніки;978-617-8362-62-1;19,00;19,00;EUR;Yes
За Перекопом є земля;978-617-8203-81-8;16,00;16,00;EUR;Yes
"Дреди, батли і ""стіли"". Два століття субкультур в Україні";978-617-8367-89-3;12,00;12,00;EUR;Yes
Там, де заходить сонце;978-617-8362-14-0;12,50;12,50;EUR;Yes
Весілля Настусі;978-617-8203-54-2;12,00;12,00;EUR;Yes
З нами житиме еласмотерій. Оповідання;978-617-8362-98-0;11,50;11,50;EUR;Yes
Тріумфальна арка;978-617-15-1278-8;12,00;12,00;EUR;Yes
Про рекламу;978-617-12-9906-1;17,50;17,50;EUR;Yes
Бог-Імператор Дюни;978-617-15-1301-3;18,50;18,50;EUR;Yes
Месія Дюни;978-617-15-0373-1;17,50;17,50;EUR;Yes
Остання імперія. Занепад і крах Радянського Союзу;978-617-15-1366-2;17,00;17,00;EUR;Yes
Чорні діри і молоді Всесвіти та інші лекції;978-617-12-9900-9;13,00;13,00;EUR;Yes
Маяк;978-617-15-0792-0;9,50;9,50;EUR;Yes
Історія для дорослих;978-617-15-0178-2;10,00;10,00;EUR;Yes
Капітула Дюни;978-617-12-9778-4;19,00;19,00;EUR;Yes
Дюна;978-617-12-8608-5;19,50;19,50;EUR;Yes
На плечах гігантів. Величні прориви в фізиці та астрономії;978-617-12-9901-6;13,00;13,00;EUR;Yes
Найкоротша історія часу;978-617-12-9897-2;13,00;13,00;EUR;Yes
Великий Гетсбі;978-617-15-1388-4;12,00;12,00;EUR;Yes
Чорнобильська рулетка. Війна в ядерній зоні;978-617-15-1324-2;14,50;14,50;EUR;Yes
Чорний обеліск;978-617-15-1280-1;12,00;12,00;EUR;Yes
Три товариші;978-617-15-1277-1;12,50;12,50;EUR;No
Зорі над островом Пасхи;978-617-95406-4-6;21,00;21,00;EUR;Yes
З непокритою головою. Українська жіноча проза;978-966-97403-4-2;16,00;16,00;EUR;Yes
Зіґмунд Фройд;978-617-7585-24-3;10,00;10,00;EUR;Yes
Життя Марії;978-617-8024-26-0;11,50;11,50;EUR;Yes
З голосних і приголосних: енциклопедичний словник імен, міст, птахів, рослин та усякої всячини;978-617-8107-61-1;15,00;15,00;EUR;Yes
Жали, дзижчи, кусай. Навіщо нам комахи;978-617-8154-01-1;13,50;13,50;EUR;Yes
Зачарована гора;978-617-8336-05-9;20,00;20,00;EUR;Yes
Як я вбив Плутон і чому це було неминуче;978-617-95406-3-9;16,00;16,00;EUR;Yes
Як рубали вишневий сад, або Довга дорога з Бад-Емса;978-617-7286-70-6;9,00;9,00;EUR;Yes
Як писали класики;978-617-8472-05-4;15,50;15,50;EUR;Yes
Як ми назвемо цю війну?;978-617-8216-01-6;33,00;33,00;EUR;Yes
Як читати українських класиків і кайфувати від цього;978-617-8472-01-6;15,50;15,50;EUR;No
Як читати класиків;978-617-8472-02-3;15,50;15,50;EUR;Yes
Вижити;978-617-95406-8-4;16,00;16,00;EUR;Yes
Втеча з Табору 14;978-617-8154-04-2;15,00;15,00;EUR;Yes
"Вежа через ""О""";978-617-7286-85-0;13,00;13,00;EUR;Yes
Усі ці світи ваші;978-617-95267-5-6;14,00;14,00;EUR;Yes
Усе на три літери;978-617-8216-06-1;17,50;17,50;EUR;Yes
Уроки стоїцизму. Епікур та мистецтво жити щасливо;978-617-629-854-0;11,00;11,00;EUR;Yes
У пошуках надії;978-617-95267-9-4;15,00;15,00;EUR;Yes
Українська абетка. Малюнки Георгія Нарбута;978-617-7538-35-5;17,00;17,00;EUR;Yes
Твердий ґрунт: зариси українського себепізнання;978-617-8157-33-3;19,00;19,00;EUR;Yes
Ціцерон. Про закони. Про державу. Про природу богів;978-617-629-597-6;16,00;16,00;EUR;Yes
Цікаве мовознавство;978-617-629-916-5;12,00;12,00;EUR;Yes
Це не пропаганда. Подорож на війну проти реальності;978-617-7544-61-5;13,00;13,00;EUR;Yes
Триптих про призначення України;978-966-2562-92-7;9,00;9,00;EUR;Yes
Таємна пригода. Антологія української еротичної прози межі ХІХ‑ХХ ст.;978-617-8107-78-9;18,50;18,50;EUR;Yes
Тарас Бульба;978-617-629-582-2;10,00;10,00;EUR;Yes
Стерте задоволення. Клітор і мислення;978-617-95448-7-3;15,00;15,00;EUR;Yes
Спогади про Другу світову війну. У 2 томах;978-617-7585-94-6;32,00;32,00;EUR;Yes
Сонети до Орфея;978-617-7411-94-8;12,00;12,00;EUR;Yes
Скляні бджоли;978-966-2355-86-4;11,00;11,00;EUR;Yes
Скарби України: Культурна спадщина нації;978-617-8025-99-1;24,00;24,00;EUR;Yes
Сім чоловіків Евелін Г’юґо;978-617-523-024-4;18,00;18,00;EUR;Yes
Шинеля. Ревізор;978-617-629-770-3;9,00;9,00;EUR;Yes
Сенека. Про стійкість мудреця. Діалоги;978-617-629-751-2;12,00;12,00;EUR;Yes
Сенека. Моральні листи до Луцілія;978-617-629-610-2;19,00;19,00;EUR;Yes
Саврола;978-617-8336-08-0;13,00;13,00;EUR;Yes
Руки і сльози. Роман про Івана Франка;978-617-8326-42-5;17,00;17,00;EUR;Yes
Романи Куліша. Мовчуще божество;978-617-7286-56-0;12,00;12,00;EUR;Yes
Птах у своєму гнізді;978-617-7286-94-2;16,00;16,00;EUR;Yes
Професійне декоративне мистецтво України доби глобалізації;978-617-8025-97-7;37,00;37,00;EUR;Yes
Повне зібрання прозових творів. Том 4;978-617-8336-02-8;18,00;18,00;EUR;Yes
Повне зібрання прозових творів. Том 2;9786177585826;18,00;18,00;EUR;Yes
Поховані в небі. Найсмертоносніший день на K2;978-617-95406-6-0;16,00;16,00;EUR;Yes
Платон. Держава;978-617-629-684-3;18,00;18,00;EUR;Yes
Північний полюс;978-617-95406-2-2;20,00;20,00;EUR;Yes
Південний полюс;978-617-95406-1-5;19,00;19,00;EUR;Yes
Після cкінченності. Нарис про необхідність контингентності;978-617-95448-1-1;16,00;16,00;EUR;Yes
Післячорнобильська бібліотека. Український літературний постмодернізм;978-617-7438-59-4;16,00;16,00;EUR;Yes
Периферал;978-617-7585-96-0;16,50;16,50;EUR;Yes
Перше світло;978-617-8154-02-8;15,00;15,00;EUR;Yes
Паризька бібліотека;978-617-8439-03-3;17,50;17,50;EUR;Yes
Пан. Роман про Євгена Чикаленка;978-617-8326-60-9;17,00;17,00;EUR;Yes
Паноптикум. Політика. Статті та есеї;978-617-8222-61-1;12,50;12,50;EUR;Yes
Паноптикум. Література. Статті та есеї;978-617-8222-54-3;13,00;13,00;EUR;Yes
Палюче тепло вб’є нас найперше;978-617-8154-03-5;16,00;16,00;EUR;Yes
Овідій. Метаморфози;978-617-629-810-6;18,00;18,00;EUR;Yes
Овідій. Любовні елегії. Мистецтво кохання;978-617-629-571-6;9,00;9,00;EUR;Yes
Око Кінематографіста: об’єктив та його візуальна мова;978-617-8425-20-3;18,00;18,00;EUR;Yes
Океани поза межами Землі;978-617-95267-8-7;15,00;15,00;EUR;Yes
Океан Ельзи. 30 років у фотографіях та спогадах;978-617-8425-13-5;40,00;40,00;EUR;Yes
Нові Темні Віки. Колонія. Книга 1;978-617-8509-03-3;18,50;18,50;EUR;No
Notre Dame D’Ukraine: Українка в конфлікті міфологій;978-617-7286-28-7;18,00;18,00;EUR;Yes
Ніч проти Різдва. Вій. Старосвітські дідичі;978-617-629-768-0;9,00;9,00;EUR;Yes
Неандерталець. У пошуках утрачених геномів;978-617-95406-5-3;17,00;17,00;EUR;Yes
На мармурових скелях;978-617-7585-99-1;9,50;9,50;EUR;Yes
Набої для розстрілу;978-617-7286-92-8;17,00;17,00;EUR;Yes
Наближення. Наркотики і сп’яніння;978-617-7585-84-7;13,50;13,50;EUR;Yes
Мистецтво України;978-617-8425-22-7;20,00;20,00;EUR;Yes
Мідноголовий Демон;978-617-523-227-9;18,00;18,00;EUR;Yes
Марк Ґавій Апіцій. Про кулінарну справу римлян;978-617-629-891-5;13,00;13,00;EUR;Yes
Марк Аврелій. Наодинці з собою;978-617-629-753-6;12,00;12,00;EUR;No
Марк Аврелій. Листування з наставником;978-617-629-890-8;10,00;10,00;EUR;Yes
Маленьке життя;978-617-7489-90-9;30,00;30,00;EUR;No
Лукрецій. Про природу речей;978-617-629-615-7;13,00;13,00;EUR;Yes
Літературні твори;978-617-629-723-9;14,00;14,00;EUR;Yes
Київські адреси Української революції 1917–1921;978-617-7286-90-4;15,00;15,00;EUR;Yes
Крім «Кобзаря». Антологія української літератури 1792-1883 роки. Частина 1;978-617-7313-60-0;18,00;18,00;EUR;Yes
Контурні карти пам’яті;978-617-8425-21-0;15,00;15,00;EUR;Yes
Химерне та моторошне;978-617-95448-8-0;16,00;16,00;EUR;Yes
Хрестоносці;978-617-7585-26-7;17,50;17,50;EUR;Yes
Хлібне перемир’я. П’єса;978-617-8024-22-2;13,00;13,00;EUR;Yes
Казка про калинову сопілку. Артбук;978-617-7286-96-6;24,00;24,00;EUR;Yes
Йо‑Ке‑Ле‑Ме‑Не. 55 історій з дитинства;978-617-8222-46-8;13,00;13,00;EUR;Yes
Філософія театру;978-617-7538-82-9;29,00;29,00;EUR;Yes
Феєрія для іншого разу;978-617-7585-82-3;15,00;15,00;EUR;Yes
Есеї або поради, громадянські та моральні;978-617-95448-0-4;15,00;15,00;EUR;Yes
Епікур. Листи. Основні думки. Фрагменти;978-617-629-878-6;10,00;10,00;EUR;No
Енеїда;978-617-548-291-9;7,50;7,50;EUR;No
Динозаври. Новий погляд;978-617-95267-3-2;16,00;16,00;EUR;Yes
Давньоєгипетська література в українських перекладах;978-617-7538-89-8;19,00;19,00;EUR;Yes
Чому існує світ? Екзистенційний детектив;978-617-95448-2-8;19,00;19,00;EUR;Yes
Бабай. Нічний сеанс;978-617-8336-09-7;14,50;14,50;EUR;Yes
